00189314,CTReconstructionSequence,SQ,1,CT Reconstruction Sequence
00189315,ReconstructionAlgorithm,CS,1,Reconstruction Algorithm
00189316,ConvolutionKernelGroup,CS,1,Convolution Kernel Group
00189317,ReconstructionFieldOfView,FD,2,Reconstruction Field of View
00189318,ReconstructionTargetCenterPatient,FD,3,Reconstruction Target Center (Patient)
00189319,ReconstructionAngle,FD,1,Reconstruction Angle
00189320,ImageFilter,SH,1,Image Filter
00189321,CTExposureSequence,SQ,1,CT Exposure Sequence
00189322,ReconstructionPixelSpacing,FD,2,Reconstruction Pixel Spacing
00189323,ExposureModulationType,CS,1,Exposure Modulation Type
00189324,EstimatedDoseSaving,FD,1,Estimated Dose Saving
00189325,CTXRayDetailsSequence,SQ,1,CT X-Ray Details Sequence
00189326,CTPositionSequence,SQ,1,CT Position Sequence
00189327,TablePosition,FD,1,Table Position
00189328,ExposureTimeInms,FD,1,Exposure Time in ms
00189329,CTImageFrameTypeSequence,SQ,1,CT Image Frame Type Sequence
00189330,XRayTubeCurrentInmA,FD,1,X-Ray Tube Current in mA
00189332,ExposureInmAs,FD,1,Exposure in mAs
00189333,ConstantVolumeFlag,CS,1,Constant Volume Flag
00189334,FluoroscopyFlag,CS,1,Fluoroscopy Flag
00189335,DistanceSourceToDataCollectionCenter,FD,1,Distance Source to Data Collection Center
00189337,ContrastBolusAgentNumber,US,1,Contrast/Bolus Agent Number
00189338,ContrastBolusIngredientCodeSequence,SQ,1,Contrast/Bolus Ingredient Code Sequence
00189340,ContrastAdministrationProfileSequence,SQ,1,Contrast Administration Profile Sequence
00189341,ContrastBolusUsageSequence,SQ,1,Contrast/Bolus Usage Sequence
00189342,ContrastBolusAgentAdministered,CS,1,Contrast/Bolus Agent Administered
00189343,ContrastBolusAgentDetected,CS,1,Contrast/Bolus Agent Detected
00189344,ContrastBolusAgentPhase,CS,1,Contrast/Bolus Agent Phase
00189345,CTDIvol,FD,1,CTDIvol
00189346,CTDIPhantomTypeCodeSequence,SQ,1,CTDI Phantom Type Code Sequence
00189351,CalciumScoringMassFactorPatient,FL,1,Calcium Scoring Mass Factor Patient
00189352,CalciumScoringMassFactorDevice,FL,3,Calcium Scoring Mass Factor Device
00189353,EnergyWeightingFactor,FL,1,Energy Weighting Factor
00189360,CTAdditionalXRaySourceSequence,SQ,1,CT Additional X-Ray Source Sequence
00189401,ProjectionPixelCalibrationSequence,SQ,1,Projection Pixel Calibration Sequence
00189402,DistanceSourceToIsocenter,FL,1,Distance Source to Isocenter
00189403,DistanceObjectToTableTop,FL,1,Distance Object to Table Top
00189404,ObjectPixelSpacingInCenterOfBeam,FL,2,Object Pixel Spacing in Center of Beam
00189405,PositionerPositionSequence,SQ,1,Positioner Position Sequence
00189406,TablePositionSequence,SQ,1,Table Position Sequence
00189407,CollimatorShapeSequence,SQ,1,Collimator Shape Sequence
00189410,PlanesInAcquisition,CS,1,Planes in Acquisition
00189412,XAXRFFrameCharacteristicsSequence,SQ,1,XA/XRF Frame Characteristics Sequence
00189417,FrameAcquisitionSequence,SQ,1,Frame Acquisition Sequence
00189420,XRayReceptorType,CS,1,X-Ray Receptor Type
00189423,AcquisitionProtocolName,LO,1,Acquisition Protocol Name
00189424,AcquisitionProtocolDescription,LT,1,Acquisition Protocol Description
00189425,ContrastBolusIngredientOpaque,CS,1,Contrast/Bolus Ingredient Opaque
00189426,DistanceReceptorPlaneToDetectorHousing,FL,1,Distance Receptor Plane to Detector Housing
00189427,IntensifierActiveShape,CS,1,Intensifier Active Shape
00189428,IntensifierActiveDimensions,FL,1-2,Intensifier Active Dimension(s)
00189429,PhysicalDetectorSize,FL,2,Physical Detector Size
00189430,PositionOfIsocenterProjection,FL,2,Position of Isocenter Projection
00189432,FieldOfViewSequence,SQ,1,Field of View Sequence
00189433,FieldOfViewDescription,LO,1,Field of View Description
00189434,ExposureControlSensingRegionsSequence,SQ,1,Exposure Control Sensing Regions Sequence
00189435,ExposureControlSensingRegionShape,CS,1,Exposure Control Sensing Region Shape
00189436,ExposureControlSensingRegionLeftVerticalEdge,SS,1,Exposure Control Sensing Region Left Vertical Edge
00189437,ExposureControlSensingRegionRightVerticalEdge,SS,1,Exposure Control Sensing Region Right Vertical Edge
00189438,ExposureControlSensingRegionUpperHorizontalEdge,SS,1,Exposure Control Sensing Region Upper Horizontal Edge
00189439,ExposureControlSensingRegionLowerHorizontalEdge,SS,1,Exposure Control Sensing Region Lower Horizontal Edge
00189440,CenterOfCircularExposureControlSensingRegion,SS,2,Center of Circular Exposure Control Sensing Region
00189441,RadiusOfCircularExposureControlSensingRegion,US,1,Radius of Circular Exposure Control Sensing Region
00189442,VerticesOfThePolygonalExposureControlSensingRegion,SS,2-n,Vertices of the Polygonal Exposure Control Sensing Region
00189447,ColumnAngulationPatient,FL,1,Column Angulation (Patient)
00189449,BeamAngle,FL,1,Beam Angle
00189451,FrameDetectorParametersSequence,SQ,1,Frame Detector Parameters Sequence
00189452,CalculatedAnatomyThickness,FL,1,Calculated Anatomy Thickness
00189455,CalibrationSequence,SQ,1,Calibration Sequence
00189456,ObjectThicknessSequence,SQ,1,Object Thickness Sequence
00189457,PlaneIdentification,CS,1,Plane Identification
00189461,FieldOfViewDimensionsInFloat,FL,1-2,Field of View Dimension(s) in Float
00189462,IsocenterReferenceSystemSequence,SQ,1,Isocenter Reference System Sequence
00189463,PositionerIsocenterPrimaryAngle,FL,1,Positioner Isocenter Primary Angle
00189464,PositionerIsocenterSecondaryAngle,FL,1,Positioner Isocenter Secondary Angle
00189465,PositionerIsocenterDetectorRotationAngle,FL,1,Positioner Isocenter Detector Rotation Angle
00189466,TableXPositionToIsocenter,FL,1,Table X Position to Isocenter
00189467,TableYPositionToIsocenter,FL,1,Table Y Position to Isocenter
00189468,TableZPositionToIsocenter,FL,1,Table Z Position to Isocenter
00189469,TableHorizontalRotationAngle,FL,1,Table Horizontal Rotation Angle
00189470,TableHeadTiltAngle,FL,1,Table Head Tilt Angle
00189471,TableCradleTiltAngle,FL,1,Table Cradle Tilt Angle
00189472,FrameDisplayShutterSequence,SQ,1,Frame Display Shutter Sequence
00189473,AcquiredImageAreaDoseProduct,FL,1,Acquired Image Area Dose Product
00189474,CArmPositionerTabletopRelationship,CS,1,C-arm Positioner Tabletop Relationship
00189476,XRayGeometrySequence,SQ,1,X-Ray Geometry Sequence
00189477,IrradiationEventIdentificationSequence,SQ,1,Irradiation Event Identification Sequence
00189504,XRay3DFrameTypeSequence,SQ,1,X-Ray 3D Frame Type Sequence
00189506,ContributingSourcesSequence,SQ,1,Contributing Sources Sequence
00189507,XRay3DAcquisitionSequence,SQ,1,X-Ray 3D Acquisition Sequence
00189508,PrimaryPositionerScanArc,FL,1,Primary Positioner Scan Arc
00189509,SecondaryPositionerScanArc,FL,1,Secondary Positioner Scan Arc
00189510,PrimaryPositionerScanStartAngle,FL,1,Primary Positioner Scan Start Angle
00189511,SecondaryPositionerScanStartAngle,FL,1,Secondary Positioner Scan Start Angle
00189514,PrimaryPositionerIncrement,FL,1,Primary Positioner Increment
00189515,SecondaryPositionerIncrement,FL,1,Secondary Positioner Increment
00189516,StartAcquisitionDateTime,DT,1,Start Acquisition DateTime
00189517,EndAcquisitionDateTime,DT,1,End Acquisition DateTime
00189518,PrimaryPositionerIncrementSign,SS,1,Primary Positioner Increment Sign
00189519,SecondaryPositionerIncrementSign,SS,1,Secondary Positioner Increment Sign
00189524,ApplicationName,LO,1,Application Name
00189525,ApplicationVersion,LO,1,Application Version
00189526,ApplicationManufacturer,LO,1,Application Manufacturer
00189527,AlgorithmType,CS,1,Algorithm Type
00189528,AlgorithmDescription,LO,1,Algorithm Description
00189530,XRay3DReconstructionSequence,SQ,1,X-Ray 3D Reconstruction Sequence
00189531,ReconstructionDescription,LO,1,Reconstruction Description
00189538,PerProjectionAcquisitionSequence,SQ,1,Per Projection Acquisition Sequence
00189541,DetectorPositionSequence,SQ,1,Detector Position Sequence
00189542,XRayAcquisitionDoseSequence,SQ,1,X-Ray Acquisition Dose Sequence
00189543,XRaySourceIsocenterPrimaryAngle,FD,1,X-Ray Source Isocenter Primary Angle
00189544,XRaySourceIsocenterSecondaryAngle,FD,1,X-Ray Source Isocenter Secondary Angle
00189545,BreastSupportIsocenterPrimaryAngle,FD,1,Breast Support Isocenter Primary Angle
00189546,BreastSupportIsocenterSecondaryAngle,FD,1,Breast Support Isocenter Secondary Angle
00189547,BreastSupportXPositionToIsocenter,FD,1,Breast Support X Position to Isocenter
00189548,BreastSupportYPositionToIsocenter,FD,1,Breast Support Y Position to Isocenter
00189549,BreastSupportZPositionToIsocenter,FD,1,Breast Support Z Position to Isocenter
00189550,DetectorIsocenterPrimaryAngle,FD,1,Detector Isocenter Primary Angle
00189551,DetectorIsocenterSecondaryAngle,FD,1,Detector Isocenter Secondary Angle
00189552,DetectorXPositionToIsocenter,FD,1,Detector X Position to Isocenter
00189553,DetectorYPositionToIsocenter,FD,1,Detector Y Position to Isocenter
00189554,DetectorZPositionToIsocenter,FD,1,Detector Z Position to Isocenter
00189555,XRayGridSequence,SQ,1,X-Ray Grid Sequence
00189556,XRayFilterSequence,SQ,1,X-Ray Filter Sequence
00189557,DetectorActiveAreaTLHCPosition,FD,3,Detector Active Area TLHC Position
00189558,DetectorActiveAreaOrientation,FD,6,Detector Active Area Orientation
00189559,PositionerPrimaryAngleDirection,CS,1,Positioner Primary Angle Direction
00189601,DiffusionBMatrixSequence,SQ,1,Diffusion b-matrix Sequence
00189602,DiffusionBValueXX,FD,1,Diffusion b-value XX
00189603,DiffusionBValueXY,FD,1,Diffusion b-value XY
00189604,DiffusionBValueXZ,FD,1,Diffusion b-value XZ
00189605,DiffusionBValueYY,FD,1,Diffusion b-value YY
00189606,DiffusionBValueYZ,FD,1,Diffusion b-value YZ
00189607,DiffusionBValueZZ,FD,1,Diffusion b-value ZZ
00189701,DecayCorrectionDateTime,DT,1,Decay Correction DateTime
00189715,StartDensityThreshold,FD,1,Start Density Threshold
00189716,StartRelativeDensityDifferenceThreshold,FD,1,Start Relative Density Difference Threshold
00189717,StartCardiacTriggerCountThreshold,FD,1,Start Cardiac Trigger Count Threshold
00189718,StartRespiratoryTriggerCountThreshold,FD,1,Start Respiratory Trigger Count Threshold
00189719,TerminationCountsThreshold,FD,1,Termination Counts Threshold
00189720,TerminationDensityThreshold,FD,1,Termination Density Threshold
00189721,TerminationRelativeDensityThreshold,FD,1,Termination Relative Density Threshold
00189722,TerminationTimeThreshold,FD,1,Termination Time Threshold
00189723,TerminationCardiacTriggerCountThreshold,FD,1,Termination Cardiac Trigger Count Threshold
00189724,TerminationRespiratoryTriggerCountThreshold,FD,1,Termination Respiratory Trigger Count Threshold
00189725,DetectorGeometry,CS,1,Detector Geometry
00189726,TransverseDetectorSeparation,FD,1,Transverse Detector Separation
00189727,AxialDetectorDimension,FD,1,Axial Detector Dimension
00189729,RadiopharmaceuticalAgentNumber,US,1,Radiopharmaceutical Agent Number
00189732,PETFrameAcquisitionSequence,SQ,1,PET Frame Acquisition Sequence
00189733,PETDetectorMotionDetailsSequence,SQ,1,PET Detector Motion Details Sequence
00189734,PETTableDynamicsSequence,SQ,1,PET Table Dynamics Sequence
00189735,PETPositionSequence,SQ,1,PET Position Sequence
00189736,PETFrameCorrectionFactorsSequence,SQ,1,PET Frame Correction Factors Sequence
00189737,RadiopharmaceuticalUsageSequence,SQ,1,Radiopharmaceutical Usage Sequence
00189738,AttenuationCorrectionSource,CS,1,Attenuation Correction Source
00189739,NumberOfIterations,US,1,Number of Iterations
00189740,NumberOfSubsets,US,1,Number of Subsets
00189749,PETReconstructionSequence,SQ,1,PET Reconstruction Sequence
00189751,PETFrameTypeSequence,SQ,1,PET Frame Type Sequence
00189755,TimeOfFlightInformationUsed,CS,1,Time of Flight Information Used
00189756,ReconstructionType,CS,1,Reconstruction Type
00189758,DecayCorrected,CS,1,Decay Corrected
00189759,AttenuationCorrected,CS,1,Attenuation Corrected
00189760,ScatterCorrected,CS,1,Scatter Corrected
00189761,DeadTimeCorrected,CS,1,Dead Time Corrected
00189762,GantryMotionCorrected,CS,1,Gantry Motion Corrected
00189763,PatientMotionCorrected,CS,1,Patient Motion Corrected
00189764,CountLossNormalizationCorrected,CS,1,Count Loss Normalization Corrected
00189765,RandomsCorrected,CS,1,Randoms Corrected
00189766,NonUniformRadialSamplingCorrected,CS,1,Non-uniform Radial Sampling Corrected
00189767,SensitivityCalibrated,CS,1,Sensitivity Calibrated
00189768,DetectorNormalizationCorrection,CS,1,Detector Normalization Correction
00189769,IterativeReconstructionMethod,CS,1,Iterative Reconstruction Method
00189770,AttenuationCorrectionTemporalRelationship,CS,1,Attenuation Correction Temporal Relationship
00189771,PatientPhysiologicalStateSequence,SQ,1,Patient Physiological State Sequence
00189772,PatientPhysiologicalStateCodeSequence,SQ,1,Patient Physiological State Code Sequence
00189801,DepthsOfFocus,FD,1-n,Depth(s) of Focus
00189803,ExcludedIntervalsSequence,SQ,1,Excluded Intervals Sequence
00189804,ExclusionStartDateTime,DT,1,Exclusion Start DateTime
00189805,ExclusionDuration,FD,1,Exclusion Duration
00189806,USImageDescriptionSequence,SQ,1,US Image Description Sequence
00189807,ImageDataTypeSequence,SQ,1,Image Data Type Sequence
00189808,DataType,CS,1,Data Type
00189809,TransducerScanPatternCodeSequence,SQ,1,Transducer Scan Pattern Code Sequence
0018980B,AliasedDataType,CS,1,Aliased Data Type
0018980C,PositionMeasuringDeviceUsed,CS,1,Position Measuring Device Used
0018980D,TransducerGeometryCodeSequence,SQ,1,Transducer Geometry Code Sequence
0018980E,TransducerBeamSteeringCodeSequence,SQ,1,Transducer Beam Steering Code Sequence
0018980F,TransducerApplicationCodeSequence,SQ,1,Transducer Application Code Sequence
00189810,ZeroVelocityPixelValue,US or SS,1,Zero Velocity Pixel Value
0018A001,ContributingEquipmentSequence,SQ,1,Contributing Equipment Sequence
0018A002,ContributionDateTime,DT,1,Contribution DateTime
0018A003,ContributionDescription,ST,1,Contribution Description
0020000D,StudyInstanceUID,UI,1,Study Instance UID
0020000E,SeriesInstanceUID,UI,1,Series Instance UID
00200010,StudyID,SH,1,Study ID
00200011,SeriesNumber,IS,1,Series Number
00200012,AcquisitionNumber,IS,1,Acquisition Number
00200013,InstanceNumber,IS,1,Instance Number
00200014,IsotopeNumber,IS,1,Isotope Number
00200015,PhaseNumber,IS,1,Phase Number
00200016,IntervalNumber,IS,1,Interval Number
00200017,TimeSlotNumber,IS,1,Time Slot Number
00200018,AngleNumber,IS,1,Angle Number
00200019,ItemNumber,IS,1,Item Number
00200020,PatientOrientation,CS,2,Patient Orientation
00200022,OverlayNumber,IS,1,Overlay Number
00200024,CurveNumber,IS,1,Curve Number
00200026,LUTNumber,IS,1,LUT Number
00200030,ImagePosition,DS,3,Image Position
00200032,ImagePositionPatient,DS,3,Image Position (Patient)
00200035,ImageOrientation,DS,6,Image Orientation
00200037,ImageOrientationPatient,DS,6,Image Orientation (Patient)
00200050,Location,DS,1,Location
00200052,FrameOfReferenceUID,UI,1,Frame of Reference UID
00200060,Laterality,CS,1,Laterality
00200062,ImageLaterality,CS,1,Image Laterality
00200070,ImageGeometryType,LO,1,Image Geometry Type
00200080,MaskingImage,CS,1-n,Masking Image
002000AA,ReportNumber,IS,1,Report Number
00200100,TemporalPositionIdentifier,IS,1,Temporal Position Identifier
00200105,NumberOfTemporalPositions,IS,1,Number of Temporal Positions
00200110,TemporalResolution,DS,1,Temporal Resolution
00200200,SynchronizationFrameOfReferenceUID,UI,1,Synchronization Frame of Reference UID
00200242,SOPInstanceUIDOfConcatenationSource,UI,1,SOP Instance UID of Concatenation Source
00201000,SeriesInStudy,IS,1,Series in Study
00201001,AcquisitionsInSeries,IS,1,Acquisitions in Series
00201002,ImagesInAcquisition,IS,1,Images in Acquisition
00201003,ImagesInSeries,IS,1,Images in Series
00201004,AcquisitionsInStudy,IS,1,Acquisitions in Study
00201005,ImagesInStudy,IS,1,Images in Study
00201020,Reference,LO,1-n,Reference
00201040,PositionReferenceIndicator,LO,1,Position Reference Indicator
00201041,SliceLocation,DS,1,Slice Location
00201070,OtherStudyNumbers,IS,1-n,Other Study Numbers
00201200,NumberOfPatientRelatedStudies,IS,1,Number of Patient Related Studies
00201202,NumberOfPatientRelatedSeries,IS,1,Number of Patient Related Series
00201204,NumberOfPatientRelatedInstances,IS,1,Number of Patient Related Instances
00201206,NumberOfStudyRelatedSeries,IS,1,Number of Study Related Series
00201208,NumberOfStudyRelatedInstances,IS,1,Number of Study Related Instances
00201209,NumberOfSeriesRelatedInstances,IS,1,Number of Series Related Instances
002031xx,SourceImageIDs,CS,1-n,Source Image IDs
00203401,ModifyingDeviceID,CS,1,Modifying Device ID
00203402,ModifiedImageID,CS,1,Modified Image ID
00203403,ModifiedImageDate,DA,1,Modified Image Date
00203404,ModifyingDeviceManufacturer,LO,1,Modifying Device Manufacturer
00203405,ModifiedImageTime,TM,1,Modified Image Time
00203406,ModifiedImageDescription,LO,1,Modified Image Description
00204000,ImageComments,LT,1,Image Comments
00205000,OriginalImageIdentification,AT,1-n,Original Image Identification
00205002,OriginalImageIdentificationNomenclature,LO,1-n,Original Image Identification Nomenclature
00209056,StackID,SH,1,Stack ID
00209057,InStackPositionNumber,UL,1,In-Stack Position Number
00209071,FrameAnatomySequence,SQ,1,Frame Anatomy Sequence
00209072,FrameLaterality,CS,1,Frame Laterality
00209111,FrameContentSequence,SQ,1,Frame Content Sequence
00209113,PlanePositionSequence,SQ,1,Plane Position Sequence
00209116,PlaneOrientationSequence,SQ,1,Plane Orientation Sequence
00209128,TemporalPositionIndex,UL,1,Temporal Position Index
00209153,NominalCardiacTriggerDelayTime,FD,1,Nominal Cardiac Trigger Delay Time
00209154,NominalCardiacTriggerTimePriorToRPeak,FL,1,Nominal Cardiac Trigger Time Prior To R-Peak
00209155,ActualCardiacTriggerTimePriorToRPeak,FL,1,Actual Cardiac Trigger Time Prior To R-Peak
00209156,FrameAcquisitionNumber,US,1,Frame Acquisition Number
00209157,DimensionIndexValues,UL,1-n,Dimension Index Values
00209158,FrameComments,LT,1,Frame Comments
00209161,ConcatenationUID,UI,1,Concatenation UID
00209162,InConcatenationNumber,US,1,In-concatenation Number
00209163,InConcatenationTotalNumber,US,1,In-concatenation Total Number
00209164,DimensionOrganizationUID,UI,1,Dimension Organization UID
00209165,DimensionIndexPointer,AT,1,Dimension Index Pointer
00209167,FunctionalGroupPointer,AT,1,Functional Group Pointer
00209170,UnassignedSharedConvertedAttributesSequence,SQ,1,Unassigned Shared Converted Attributes Sequence
00209171,UnassignedPerFrameConvertedAttributesSequence,SQ,1,Unassigned Per-Frame Converted Attributes Sequence
00209172,ConversionSourceAttributesSequence,SQ,1,Conversion Source Attributes Sequence
00209213,DimensionIndexPrivateCreator,LO,1,Dimension Index Private Creator
00209221,DimensionOrganizationSequence,SQ,1,Dimension Organization Sequence
00209222,DimensionIndexSequence,SQ,1,Dimension Index Sequence
00209228,ConcatenationFrameOffsetNumber,UL,1,Concatenation Frame Offset Number
00209238,FunctionalGroupPrivateCreator,LO,1,Functional Group Private Creator
00209241,NominalPercentageOfCardiacPhase,FL,1,Nominal Percentage of Cardiac Phase
00209245,NominalPercentageOfRespiratoryPhase,FL,1,Nominal Percentage of Respiratory Phase
00209246,StartingRespiratoryAmplitude,FL,1,Starting Respiratory Amplitude
00209247,StartingRespiratoryPhase,CS,1,Starting Respiratory Phase
00209248,EndingRespiratoryAmplitude,FL,1,Ending Respiratory Amplitude
00209249,EndingRespiratoryPhase,CS,1,Ending Respiratory Phase
00209250,RespiratoryTriggerType,CS,1,Respiratory Trigger Type
00209251,RRIntervalTimeNominal,FD,1,R-R Interval Time Nominal
00209252,ActualCardiacTriggerDelayTime,FD,1,Actual Cardiac Trigger Delay Time
00209253,RespiratorySynchronizationSequence,SQ,1,Respiratory Synchronization Sequence
00209254,RespiratoryIntervalTime,FD,1,Respiratory Interval Time
00209255,NominalRespiratoryTriggerDelayTime,FD,1,Nominal Respiratory Trigger Delay Time
00209256,RespiratoryTriggerDelayThreshold,FD,1,Respiratory Trigger Delay Threshold
00209257,ActualRespiratoryTriggerDelayTime,FD,1,Actual Respiratory Trigger Delay Time
00209301,ImagePositionVolume,FD,3,Image Position (Volume)
00209302,ImageOrientationVolume,FD,6,Image Orientation (Volume)
00209307,UltrasoundAcquisitionGeometry,CS,1,Ultrasound Acquisition Geometry
00209308,ApexPosition,FD,3,Apex Position
00209309,VolumeToTransducerMappingMatrix,FD,16,Volume to Transducer Mapping Matrix
0020930A,VolumeToTableMappingMatrix,FD,16,Volume to Table Mapping Matrix
0020930B,VolumeToTransducerRelationship,CS,1,Volume to Transducer Relationship
0020930C,PatientFrameOfReferenceSource,CS,1,Patient Frame of Reference Source
0020930D,TemporalPositionTimeOffset,FD,1,Temporal Position Time Offset
0020930E,PlanePositionVolumeSequence,SQ,1,Plane Position (Volume) Sequence
0020930F,PlaneOrientationVolumeSequence,SQ,1,Plane Orientation (Volume) Sequence
00209310,TemporalPositionSequence,SQ,1,Temporal Position Sequence
00209311,DimensionOrganizationType,CS,1,Dimension Organization Type
00209312,VolumeFrameOfReferenceUID,UI,1,Volume Frame of Reference UID
00209313,TableFrameOfReferenceUID,UI,1,Table Frame of Reference UID
00209421,DimensionDescriptionLabel,LO,1,Dimension Description Label
00209450,PatientOrientationInFrameSequence,SQ,1,Patient Orientation in Frame Sequence
00209453,FrameLabel,LO,1,Frame Label
00209518,AcquisitionIndex,US,1-n,Acquisition Index
00209529,ContributingSOPInstancesReferenceSequence,SQ,1,Contributing SOP Instances Reference Sequence
00209536,ReconstructionIndex,US,1,Reconstruction Index
00220001,LightPathFilterPassThroughWavelength,US,1,Light Path Filter Pass-Through Wavelength
00220002,LightPathFilterPassBand,US,2,Light Path Filter Pass Band
00220003,ImagePathFilterPassThroughWavelength,US,1,Image Path Filter Pass-Through Wavelength
00220004,ImagePathFilterPassBand,US,2,Image Path Filter Pass Band
00220005,PatientEyeMovementCommanded,CS,1,Patient Eye Movement Commanded
00220006,PatientEyeMovementCommandCodeSequence,SQ,1,Patient Eye Movement Command Code Sequence
00220007,SphericalLensPower,FL,1,Spherical Lens Power
00220008,CylinderLensPower,FL,1,Cylinder Lens Power
00220009,CylinderAxis,FL,1,Cylinder Axis
0022000A,EmmetropicMagnification,FL,1,Emmetropic Magnification
0022000B,IntraOcularPressure,FL,1,Intra Ocular Pressure
0022000C,HorizontalFieldOfView,FL,1,Horizontal Field of View
0022000D,PupilDilated,CS,1,Pupil Dilated
0022000E,DegreeOfDilation,FL,1,Degree of Dilation
00220010,StereoBaselineAngle,FL,1,Stereo Baseline Angle
00220011,StereoBaselineDisplacement,FL,1,Stereo Baseline Displacement
00220012,StereoHorizontalPixelOffset,FL,1,Stereo Horizontal Pixel Offset
00220013,StereoVerticalPixelOffset,FL,1,Stereo Vertical Pixel Offset
00220014,StereoRotation,FL,1,Stereo Rotation
00220015,AcquisitionDeviceTypeCodeSequence,SQ,1,Acquisition Device Type Code Sequence
00220016,IlluminationTypeCodeSequence,SQ,1,Illumination Type Code Sequence
00220017,LightPathFilterTypeStackCodeSequence,SQ,1,Light Path Filter Type Stack Code Sequence
00220018,ImagePathFilterTypeStackCodeSequence,SQ,1,Image Path Filter Type Stack Code Sequence
00220019,LensesCodeSequence,SQ,1,Lenses Code Sequence
0022001A,ChannelDescriptionCodeSequence,SQ,1,Channel Description Code Sequence
0022001B,RefractiveStateSequence,SQ,1,Refractive State Sequence
0022001C,MydriaticAgentCodeSequence,SQ,1,Mydriatic Agent Code Sequence
0022001D,RelativeImagePositionCodeSequence,SQ,1,Relative Image Position Code Sequence
0022001E,CameraAngleOfView,FL,1,Camera Angle of View
00220020,StereoPairsSequence,SQ,1,Stereo Pairs Sequence
00220021,LeftImageSequence,SQ,1,Left Image Sequence
00220022,RightImageSequence,SQ,1,Right Image Sequence
00220030,AxialLengthOfTheEye,FL,1,Axial Length of the Eye
00220031,OphthalmicFrameLocationSequence,SQ,1,Ophthalmic Frame Location Sequence
00220032,ReferenceCoordinates,FL,2-2n,Reference Coordinates
00220035,DepthSpatialResolution,FL,1,Depth Spatial Resolution
00220036,MaximumDepthDistortion,FL,1,Maximum Depth Distortion
00220037,AlongScanSpatialResolution,FL,1,Along-scan Spatial Resolution
00220038,MaximumAlongScanDistortion,FL,1,Maximum Along-scan Distortion
00220039,OphthalmicImageOrientation,CS,1,Ophthalmic Image Orientation
00220041,DepthOfTransverseImage,FL,1,Depth of Transverse Image
00220042,MydriaticAgentConcentrationUnitsSequence,SQ,1,Mydriatic Agent Concentration Units Sequence
00220048,AcrossScanSpatialResolution,FL,1,Across-scan Spatial Resolution
00220049,MaximumAcrossScanDistortion,FL,1,Maximum Across-scan Distortion
0022004E,MydriaticAgentConcentration,DS,1,Mydriatic Agent Concentration
00220055,IlluminationWaveLength,FL,1,Illumination Wave Length
00220056,IlluminationPower,FL,1,Illumination Power
00220057,IlluminationBandwidth,FL,1,Illumination Bandwidth
00220058,MydriaticAgentSequence,SQ,1,Mydriatic Agent Sequence
00221007,OphthalmicAxialMeasurementsRightEyeSequence,SQ,1,Ophthalmic Axial Measurements Right Eye Sequence
00221008,OphthalmicAxialMeasurementsLeftEyeSequence,SQ,1,Ophthalmic Axial Measurements Left Eye Sequence
00221009,OphthalmicAxialMeasurementsDeviceType,CS,1,Ophthalmic Axial Measurements Device Type
00221010,OphthalmicAxialLengthMeasurementsType,CS,1,Ophthalmic Axial Length Measurements Type
00221012,OphthalmicAxialLengthSequence,SQ,1,Ophthalmic Axial Length Sequence
00221019,OphthalmicAxialLength,FL,1,Ophthalmic Axial Length
00221024,LensStatusCodeSequence,SQ,1,Lens Status Code Sequence
00221025,VitreousStatusCodeSequence,SQ,1,Vitreous Status Code Sequence
00221028,IOLFormulaCodeSequence,SQ,1,IOL Formula Code Sequence
00221029,IOLFormulaDetail,LO,1,IOL Formula Detail
00221033,KeratometerIndex,FL,1,Keratometer Index
00221035,SourceOfOphthalmicAxialLengthCodeSequence,SQ,1,Source of Ophthalmic Axial Length Code Sequence
00221037,TargetRefraction,FL,1,Target Refraction
00221039,RefractiveProcedureOccurred,CS,1,Refractive Procedure Occurred
00221040,RefractiveSurgeryTypeCodeSequence,SQ,1,Refractive Surgery Type Code Sequence
00221044,OphthalmicUltrasoundMethodCodeSequence,SQ,1,Ophthalmic Ultrasound Method Code Sequence
00221050,OphthalmicAxialLengthMeasurementsSequence,SQ,1,Ophthalmic Axial Length Measurements Sequence
00221053,IOLPower,FL,1,IOL Power
00221054,PredictedRefractiveError,FL,1,Predicted Refractive Error
00221059,OphthalmicAxialLengthVelocity,FL,1,Ophthalmic Axial Length Velocity
00221065,LensStatusDescription,LO,1,Lens Status Description
00221066,VitreousStatusDescription,LO,1,Vitreous Status Description
00221090,IOLPowerSequence,SQ,1,IOL Power Sequence
00221092,LensConstantSequence,SQ,1,Lens Constant Sequence
00221093,IOLManufacturer,LO,1,IOL Manufacturer
00221094,LensConstantDescription,LO,1,Lens Constant Description
00221095,ImplantName,LO,1,Implant Name
00221096,KeratometryMeasurementTypeCodeSequence,SQ,1,Keratometry Measurement Type Code Sequence
00221097,ImplantPartNumber,LO,1,Implant Part Number
00221100,ReferencedOphthalmicAxialMeasurementsSequence,SQ,1,Referenced Ophthalmic Axial Measurements Sequence
00221101,OphthalmicAxialLengthMeasurementsSegmentNameCodeSequence,SQ,1,Ophthalmic Axial Length Measurements Segment Name Code Sequence
00221103,RefractiveErrorBeforeRefractiveSurgeryCodeSequence,SQ,1,Refractive Error Before Refractive Surgery Code Sequence
00221121,IOLPowerForExactEmmetropia,FL,1,IOL Power For Exact Emmetropia
